# DDS,0,1,2,3,4
0,0,0,0,0,0
0.005025126,0.005025126,0.005025126,0.005025126,0.005025126,0.005025126
0.010050251,0.010050251,0.010050251,0.010050251,0.010050251,0.010050251
0.015075377,0.015075377,0.015075377,0.015075377,0.015075377,0.015075377
0.020100503,0.020100503,0.020100503,0.020100503,0.020100503,0.020100503
0.025125628,0.025125628,0.025125628,0.025125628,0.025125628,0.025125628
0.030150754,0.030150754,0.030150754,0.030150754,0.030150754,0.030150754
0.035175879,0.035175879,0.035175879,0.035175879,0.035175879,0.035175879
0.040201005,0.040201005,0.040201005,0.040201005,0.040201005,0.040201005
0.045226131,0.045226131,0.045226131,0.045226131,0.045226131,0.045226131
0.050251256,0.050251256,0.050251256,0.050251256,0.050251256,0.050251256
0.055276382,0.055276382,0.055276382,0.055276382,0.055276382,0.055276382
0.060301508,0.060301508,0.060301508,0.060301508,0.060301508,0.060301508
0.065326633,0.065326633,0.065326633,0.065326633,0.065326633,0.065326633
0.070351759,0.070351759,0.070351759,0.070351759,0.070351759,0.070351759
0.075376884,0.075376884,0.075376884,0.075376884,0.075376884,0.075376884
0.08040201,0.08040201,0.08040201,0.08040201,0.08040201,0.08040201
0.085427136,0.085427136,0.085427136,0.085427136,0.085427136,0.085427136
0.090452261,0.090452261,0.090452261,0.090452261,0.090452261,0.090452261
0.095477387,0.095477387,0.095477387,0.095477387,0.095477387,0.095477387
0.100502513,0.100502513,0.100502513,0.100502513,0.100502513,0.100502513
0.105527638,0.105527638,0.105527638,0.105527638,0.105527638,0.105527638
0.110552764,0.110552764,0.110552764,0.110552764,0.110552764,0.110552764
0.115577889,0.115577889,0.115577889,0.115577889,0.115577889,0.115577889
0.120603015,0.120603015,0.120603015,0.120603015,0.120603015,0.120603015
0.125628141,0.125628141,0.125628141,0.125628141,0.125628141,0.125628141
0.130653266,0.130653266,0.130653266,0.130653266,0.130653266,0.130653266
0.135678392,0.135678392,0.135678392,0.135678392,0.135678392,0.135678392
0.140703518,0.140703518,0.140703518,0.140703518,0.140703518,0.140703518
0.145728643,0.145728643,0.145728643,0.145728643,0.145728643,0.145728643
0.150753769,0.150753769,0.150753769,0.150753769,0.150753769,0.150753769
0.155778894,0.155778894,0.155778894,0.155778894,0.155778894,0.155778894
0.16080402,0.16080402,0.16080402,0.16080402,0.16080402,0.16080402
0.165829146,0.165829146,0.165829146,0.165829146,0.165829146,0.165829146
0.170854271,0.170854271,0.170854271,0.170854271,0.170854271,0.170854271
0.175879397,0.175879397,0.175879397,0.175879397,0.175879397,0.175879397
0.180904523,0.180904523,0.180904523,0.180904523,0.180904523,0.180904523
0.185929648,0.185929648,0.185929648,0.185929648,0.185929648,0.185929648
0.190954774,0.190954774,0.190954774,0.190954774,0.190954774,0.190954774
0.195979899,0.195979899,0.195979899,0.195979899,0.195979899,0.195979899
0.201005025,0.201005025,0.201005025,0.201005025,0.201005025,0.201005025
0.206030151,0.206030151,0.206030151,0.206030151,0.206030151,0.206030151
0.211055276,0.211055276,0.211055276,0.211055276,0.211055276,0.211055276
0.216080402,0.216080402,0.216080402,0.216080402,0.216080402,0.216080402
0.221105528,0.221105528,0.221105528,0.221105528,0.221105528,0.221105528
0.226130653,0.226130653,0.226130653,0.226130653,0.226130653,0.226130653
0.231155779,0.231155779,0.231155779,0.231155779,0.231155779,0.231155779
0.236180905,0.236180905,0.236180905,0.236180905,0.236180905,0.236180905
0.24120603,0.24120603,0.24120603,0.24120603,0.24120603,0.24120603
0.246231156,0.246231156,0.246231156,0.246231156,0.246231156,0.246231156
0.251256281,0.251256281,0.251256281,0.251256281,0.251256281,0.251256281
0.256281407,0.256281407,0.256281407,0.256281407,0.256281407,0.256281407
0.261306533,0.261306533,0.261306533,0.261306533,0.261306533,0.261306533
0.266331658,0.266331658,0.266331658,0.266331658,0.266331658,0.266331658
0.271356784,0.271356784,0.271356784,0.271356784,0.271356784,0.271356784
0.27638191,0.27638191,0.27638191,0.27638191,0.27638191,0.27638191
0.281407035,0.281407035,0.281407035,0.281407035,0.281407035,0.281407035
0.286432161,0.286432161,0.286432161,0.286432161,0.286432161,0.286432161
0.291457286,0.291457286,0.291457286,0.291457286,0.291457286,0.291457286
0.296482412,0.296482412,0.296482412,0.296482412,0.296482412,0.296482412
0.301507538,0.301507538,0.301507538,0.301507538,0.301507538,0.301507538
0.306532663,0.306532663,0.306532663,0.306532663,0.306532663,0.306532663
0.311557789,0.311557789,0.311557789,0.311557789,0.311557789,0.311557789
0.316582915,0.316582915,0.316582915,0.316582915,0.316582915,0.316582915
0.32160804,0.32160804,0.32160804,0.32160804,0.32160804,0.32160804
0.326633166,0.326633166,0.326633166,0.326633166,0.326633166,0.326633166
0.331658291,0.331658291,0.331658291,0.331658291,0.331658291,0.331658291
0.336683417,0.336683417,0.336683417,0.336683417,0.336683417,0.336683417
0.341708543,0.341708543,0.341708543,0.341708543,0.341708543,0.341708543
0.346733668,0.346733668,0.346733668,0.346733668,0.346733668,0.346733668
0.351758794,0.351758794,0.351758794,0.351758794,0.351758794,0.351758794
0.35678392,0.35678392,0.35678392,0.35678392,0.35678392,0.35678392
0.361809045,0.361809045,0.361809045,0.361809045,0.361809045,0.361809045
0.366834171,0.366834171,0.366834171,0.366834171,0.366834171,0.366834171
0.371859296,0.371859296,0.371859296,0.371859296,0.371859296,0.371859296
0.376884422,0.376884422,0.376884422,0.376884422,0.376884422,0.376884422
0.381909548,0.381909548,0.381909548,0.381909548,0.381909548,0.381909548
0.386934673,0.386934673,0.386934673,0.386934673,0.386934673,0.386934673
0.391959799,0.391959799,0.391959799,0.391959799,0.391959799,0.391959799
0.396984925,0.396984925,0.396984925,0.396984925,0.396984925,0.396984925
0.40201005,0.40201005,0.40201005,0.40201005,0.40201005,0.40201005
0.407035176,0.407035176,0.407035176,0.407035176,0.407035176,0.407035176
0.412060302,0.412060302,0.412060302,0.412060302,0.412060302,0.412060302
0.417085427,0.417085427,0.417085427,0.417085427,0.417085427,0.417085427
0.422110553,0.422110553,0.422110553,0.422110553,0.422110553,0.422110553
0.427135678,0.427135678,0.427135678,0.427135678,0.427135678,0.427135678
0.432160804,0.432160804,0.432160804,0.432160804,0.432160804,0.432160804
0.43718593,0.43718593,0.43718593,0.43718593,0.43718593,0.43718593
0.442211055,0.442211055,0.442211055,0.442211055,0.442211055,0.442211055
0.447236181,0.447236181,0.447236181,0.447236181,0.447236181,0.447236181
0.452261307,0.452261307,0.452261307,0.452261307,0.452261307,0.452261307
0.457286432,0.457286432,0.457286432,0.457286432,0.457286432,0.457286432
0.462311558,0.462311558,0.462311558,0.462311558,0.462311558,0.462311558
0.467336683,0.467336683,0.467336683,0.467336683,0.467336683,0.467336683
0.472361809,0.472361809,0.472361809,0.472361809,0.472361809,0.472361809
0.477386935,0.477386935,0.477386935,0.477386935,0.477386935,0.477386935
0.48241206,0.48241206,0.48241206,0.48241206,0.48241206,0.48241206
0.487437186,0.487437186,0.487437186,0.487437186,0.487437186,0.487437186
0.492462312,0.492462312,0.492462312,0.492462312,0.492462312,0.492462312
0.497487437,0.497487437,0.497487437,0.497487437,0.497487437,0.497487437
0.502512563,0.502512563,0.502512563,0.502512563,0.502512563,0.502512563
0.507537688,0.507537688,0.507537688,0.507537688,0.507537688,0.507537688
0.512562814,0.512562814,0.512562814,0.512562814,0.512562814,0.512562814
0.51758794,0.51758794,0.51758794,0.51758794,0.51758794,0.51758794
0.522613065,0.522613065,0.522613065,0.522613065,0.522613065,0.522613065
0.527638191,0.527638191,0.527638191,0.527638191,0.527638191,0.527638191
0.532663317,0.532663317,0.532663317,0.532663317,0.532663317,0.532663317
0.537688442,0.537688442,0.537688442,0.537688442,0.537688442,0.537688442
0.542713568,0.542713568,0.542713568,0.542713568,0.542713568,0.542713568
0.547738693,0.547738693,0.547738693,0.547738693,0.547738693,0.547738693
0.552763819,0.552763819,0.552763819,0.552763819,0.552763819,0.552763819
0.557788945,0.557788945,0.557788945,0.557788945,0.557788945,0.557788945
0.56281407,0.56281407,0.56281407,0.56281407,0.56281407,0.56281407
0.567839196,0.567839196,0.567839196,0.567839196,0.567839196,0.567839196
0.572864322,0.572864322,0.572864322,0.572864322,0.572864322,0.572864322
0.577889447,0.577889447,0.577889447,0.577889447,0.577889447,0.577889447
0.582914573,0.582914573,0.582914573,0.582914573,0.582914573,0.582914573
0.587939698,0.587939698,0.587939698,0.587939698,0.587939698,0.587939698
0.592964824,0.592964824,0.592964824,0.592964824,0.592964824,0.592964824
0.59798995,0.59798995,0.59798995,0.59798995,0.59798995,0.59798995
0.603015075,0.603015075,0.603015075,0.603015075,0.603015075,0.603015075
0.608040201,0.608040201,0.608040201,0.608040201,0.608040201,0.608040201
0.613065327,0.613065327,0.613065327,0.613065327,0.613065327,0.613065327
0.618090452,0.618090452,0.618090452,0.618090452,0.618090452,0.618090452
0.623115578,0.623115578,0.623115578,0.623115578,0.623115578,0.623115578
0.628140704,0.628140704,0.628140704,0.628140704,0.628140704,0.628140704
0.633165829,0.633165829,0.633165829,0.633165829,0.633165829,0.633165829
0.638190955,0.638190955,0.638190955,0.638190955,0.638190955,0.638190955
0.64321608,0.64321608,0.64321608,0.64321608,0.64321608,0.64321608
0.648241206,0.648241206,0.648241206,0.648241206,0.648241206,0.648241206
